"ID","Type","Status","Milestone","Component","Owner","Summary","AllLabels","Reporter"
"750","Defect","Fixed","TechReview","PySRead","Yang.Liu.sn","[PySRead]第7章第4页可能错误","Component-PySRead, Milestone-TechReview, Priority-Code, Type-Defect","Yang.Liu.sn"
"751","Defect","Fixed","TechReview","PySRead","Yang.Liu.sn","[PySRead]第7章第8页表一","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Defect","Yang.Liu.sn"
"752","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第1页 段落一","Priority-Medium, Type-Defect","cocobear.cn"
"753","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第2页 段落一","Priority-Medium, Type-Defect","cocobear.cn"
"754","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第1页  段落二","Priority-Medium, Type-Defect","cocobear.cn"
"755","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第2页 段落三","Priority-Medium, Type-Defect","cocobear.cn"
"756","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第12页 段落一","Priority-Medium, Type-Defect","cocobear.cn"
"757","Defect","Fixed","","","","[PySRead]第四章第12页 段落二","Priority-Medium, Type-Defect","cocobear.cn"
"758","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第14页 最后一行","Priority-Medium, Type-Defect","cocobear.cn"
"759","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第16页 最后一行","Priority-Medium, Type-Defect","cocobear.cn"
"760","Defect","Fixed","","","cocobear.cn","[PySRead]第四章第18页 倒数第二段","Priority-Medium, Type-Defect","cocobear.cn"
"761","Defect","Fixed","","","cocobear.cn","[PySRead]第六章第3页 ","Priority-Medium, Type-Defect","cocobear.cn"
"762","Defect","Fixed","","","cocobear.cn","[PySRead]第六章第7页","Priority-Medium, Type-Defect","cocobear.cn"
"763","Defect","Fixed","","","cocobear.cn","[PySRead]第六章第11页","Priority-Medium, Type-Defect","cocobear.cn"
"764","Defect","Fixed","","","cocobear.cn","[PySRead]第五章第11页","Priority-Medium, Type-Defect","cocobear.cn"
"765","Defect","Fixed","","","Xia.Wu.cn","[PySRead]第10章第5页的内容","Priority-Medium, Type-Defect","Xia.Wu.cn"
"766","Defect","Fixed","","","Xia.Wu.cn","[PySRead]第10章的内容","Priority-Medium, Type-Defect","Xia.Wu.cn"
"767","Defect","Fixed","","","Xia.Wu.cn","[PySRead]第10章6页的内容","Priority-Medium, Type-Defect","Xia.Wu.cn"
"768","Defect","Fixed","","","Xia.Wu.cn","[PySRead]第10章21页的内容","Priority-Medium, Type-Defect","Xia.Wu.cn"
"769","Issue","Fixed","","","qingran.xia","[PySRead]第8章第1页第2段第一行","Priority-Word, Type-Issue","qingran.xia"
"770","Issue","Fixed","","","qingran.xia","[PySRead]第8章第3页第1段第一行","Priority-Sentence, Priority-Word, Type-Issue","qingran.xia"
"771","Defect","Fixed","","","qingran.xia","[PySRead]第8章15页最后一段，表达不恰当","Priority-Medium, Type-Defect","qingran.xia"
"772","Issue","Fixed","","","qingran.xia","[PySRead]建议小修改一下第8章18页那段代码","Priority-Code, Type-Issue","qingran.xia"
"773","Issue","Fixed","","","qingran.xia","[PySRead]第9章第3页第一段第6行笔误","Priority-Word, Type-Issue","qingran.xia"
"774","Defect","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead]第10章第1页的内容","Component-PySRead, Milestone-TechReview, Priority-Code, Type-Defect","xiyou.wangcong"
"775","Defect","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第10章第4页内容","Component-PySRead, Milestone-TechReview, Priority-Sentence, Type-Defect","xiyou.wangcong"
"776","Defect","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第10章第28页的内容","Component-PySRead, Milestone-TechReview, Priority-Sentence, Type-Defect","xiyou.wangcong"
"777","Defect","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第12章第13页内容","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Defect","xiyou.wangcong"
"778","Issue","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第12章第20页内容","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Issue","xiyou.wangcong"
"779","Issue","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第11章第9页内容","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Issue","xiyou.wangcong"
"780","Issue","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第11章第19页内容","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Issue","xiyou.wangcong"
"781","Issue","Fixed","TechReview","PySRead","xiyou.wangcong","[PySRead] 第11章第45页的内容","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Issue","xiyou.wangcong"
"782","Enhancement","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15-2-p5 原生线程?","Component-PySRead, Priority-Chapter, Type-Enhancement","Zoom.Quiet"
"783","Issue","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15-2-p6 示例代码优化","Component-PySRead, Priority-Code, Type-Issue","Zoom.Quiet"
"784","Defect","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15-3.1-p14 别字","Component-PySRead, Priority-Word, Type-Defect","Zoom.Quiet"
"785","Defect","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15-6.2-p40 样例运行失常","Component-PySRead, Priority-Code, Type-Defect","Zoom.Quiet"
"786","Defect","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15-7-p44 样例运行失常-无法結束","Component-PySRead, Priority-Code, Type-Defect","Zoom.Quiet"
"787","Issue","Fixed","","PySRead","Zoom.Quiet","[PySRead]Chapter15 自然的多处理器进程解决","Component-PySRead, Priority-Chapter, Type-Issue","Zoom.Quiet"
"788","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter13 代码引用建议","Component-PySRead, Milestone-TechReview, Priority-Code, Type-Issue","Zoom.Quiet"
"789","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter14-2-p6 叙述过散","Component-PySRead, Milestone-TechReview, Priority-Sentence, Type-Issue","Zoom.Quiet"
"790","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-all 代码标点建议","Component-PySRead, Milestone-TechReview, Priority-Word, Type-Issue","Zoom.Quiet"
"791","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-14-2.2.1 笔误?","Component-PySRead, Milestone-TechReview, Priority-Sentence, Type-Issue","Zoom.Quiet"
"792","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-all 附图的建议","Component-PySRead, Milestone-TechReview, Priority-Paragraph, Type-Issue","Zoom.Quiet"
"793","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-14-3 图24改进","Component-PySRead, Milestone-TechReview, Priority-Code, Type-Issue","Zoom.Quiet"
"794","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-16-3-p40 内存调度总图","Component-PySRead, Milestone-TechReview, Priority-Paragraph, Type-Issue","Zoom.Quiet"
"795","Issue","Fixed","TechReview","PySRead","Zoom.Quiet","[PySRead]Chapter-all 缺少一章?!","Component-PySRead, Milestone-TechReview, Priority-Chapter, Type-Issue","Zoom.Quiet"
"796","Issue","Fixed","Review1","LovePy","shengyan1985","[LovelyPython]Beginnig  本书的阅读技巧  K.I.S.S 笔误","Component-LovePy, Milestone-Review1, Priority-Word, Type-Issue","shengyan1985"
"797","Enhancement","Fixed","","LovePy","shengyan1985","[LovelyPython]CDay-4.moin 大概在144行处 建议","Component-LovePy, Priority-Sentence, Type-Enhancement","shengyan1985"
"798","Issue","Fixed","Review1","LovePy","shengyan1985","[LovelyPython]CDay-4.moin 字词错误","Component-LovePy, Milestone-Review1, Priority-Word, Type-Issue","shengyan1985"
"799","Issue","Fixed","Review1","LovePy","shengyan1985","[LovelyPython]CDay-3.moin 错误","Component-LovePy, Milestone-Review1, Priority-Sentence, Type-Issue","shengyan1985"
"800","Issue","Fixed","Review1","LovePy","shengyan1985","[LovelyPython]CDay1.moin 语法字词错误","Component-LovePy, Milestone-Review1, Priority-Sentence, Type-Issue","shengyan1985"
This file is truncated to 100 out of 1201 total results.  See https://code.google.com/p/openbookproject/issues/csv?can=1&num=100&q=&colspec=ID%20Type%20Status%20Milestone%20Component%20Owner%20Summary%20AllLabels%20Reporter&groupby=&sort=&start=800 for the next set of results.
